question_id,question,entity_id1,entity_label1,entity_id2,entity_label2,entity_id3,entity_label3,entity_id4,entity_label4,entity_number,answer_id,answer_label,answer_src,answer_text,domain,convmix_question_id,context_score
5302,Author of the book  the holes?,Q175421,Holes,,,,,,,1,Q553137,Louis Sachar,infobox,Louis Sachar,books,1791-0,2.5
6232,What actor starred in Billy Madison?,Q372299,Billy Madison,,,,,,,1,Q132952,Adam Sandler,infobox,Adam Sandler,movies,2102-0,2.5
6227,What was the second book released?,Q44523,Twilight,,,,,,,1,Q191540,New Moon,infobox,New Moon,books,2100-1,2.5
6196,Who wrote the Dresden Files novels?,Q2307373,The Dresden Files,,,,,,,1,Q1367995,Jim Butcher,text,Jim Butcher,books,2090-0,2.5
6566,Who designed the costumes in Gilda?,Q382307,Gilda,,,,,,,1,Q1685654,Jean Louis,kb,Jean Louis,movies,2212-4,2.5
5790,Where was the singer Shakira born?,Q34424,Shakira,,,,,,,1,Q62823,Barranquilla,kb,Barranquilla,music,1954-2,2.5
5871,Writer of the book The Outsiders?,Q1215312,The Outsiders,,,,,,,1,Q117425,Susan Eloise Hinton,kb,S. E. Hinton,books,1981-0,2.5
5736,Who distributes the tv series Kakegurui?,Q35085291,Kakegurui,,,,,,,1,Q907311,Netflix,kb,Netflix,tvseries,1936-2,2.5
6292,creator of music in The Matrix?,Q83495,The Matrix,,,,,,,1,Q207859,Don Davis,infobox,Don Davis,movies,2122-0,2.5
5120,Who published Catcher in the Rye?,Q183883,The Catcher in the Rye,,,,,,,1,Q552959,"Little, Brown and Company",infobox,"Little, Brown and Company",books,1730-3,2.5
5908,Eagles had how many band members?,Q189635,Eagles,,,,,,,1,14,14,text,14,music,1994-0,2.5
6312,who owned the LA Galaxy team?,Q204357,Los Angeles Galaxy,,,,,,,1,Q1133456,Philip Anschutz,text,Philip Anschutz,soccer,2128-2,2.5
5949,Who created the TV series Loki?,Q64349029,Loki,,,,,,,1,Q104741807,Michael Waldron,kb,Michael Waldron,tvseries,2007-0,2.5
5691,When was William Golding was born?,Q44183,William Golding,,,,,,,1,1911-09-19T00:00:00Z,19 September 1911,infobox,19 September 1911,books,1920-4,2.5
5913,how many members did Eagles have?,Q189635,Eagles,,,,,,,1,14,14,text,14,music,1995-0,2.5
6124,Who is the creator of Decoupled?,Q110323803,Decoupled,,,,,,,1,Q6752277,Manu Joseph,kb,Manu Joseph,tvseries,2066-0,2.5
5339,Shakira has how many band members?,Q34424,Shakira,,,,,,,1,90,90,kb,90,music,1804-0,2.5
5646,Who composed the TV series Love?,Q18643718,Love,,,,,,,1,Q1796374,Lyle Workman,infobox,Lyle Workman,tvseries,1906-1,2.5
5476,João Félix born on which date?,Q27049064,Jo\u00E3o F\u00E9lix,,,,,,,1,1999-11-10T00:00:00Z,10 November 1999,kb,10 November 1999,soccer,1849-0,2.5
5500,Genre of the series True Detective?,Q7847400,True Detective,,,,,,,1,Q130232,drama film,kb,"drama,neo-noir",tvseries,1857-0,2.5
6261,Who authored the novel Little Women?,Q523076,Little Women,,,,,,,1,Q185696,Louisa May Alcott,text,Louisa May Alcott,books,2111-0,2.5
6284,In which country Dakar is located?,Q3718,Dakar,,,,,,,1,Q1041,Senegal,text,Senegal,soccer,2118-4,2.5
5061,Genre of the book Treasure Island?,Q185118,Treasure Island,,,,,,,1,Q7440128,nautical fiction,kb,nautical fiction,books,1711-0,2.5
5469,How many children Manoj Bajpayee has?,Q158533,Manoj Bajpai,,,,,,,1,1,1,infobox,1,tvseries,1846-4,2.5
5436,Who created the TV series Seinfeld?,Q23733,Seinfeld,,,,,,,1,Q23728,Larry David,infobox,Larry David;Jerry Seinfeld,tvseries,1836-1,2.5
5206,Which year FC Barcelona club founded?,Q7156,FC Barcelona,,,,,,,1,1899-01-01T00:00:00Z,1899,infobox,1899,soccer,1759-0,2.5
6374,Where did Marcel Desailly born ?,Q193625,Marcel Desailly,,,,,,,1,Q3761,Accra,infobox,Accra,soccer,2148-4,2.5
5488,Director of the Blade Runner movie?,Q184843,Blade Runner,,,,,,,1,Q56005,Ridley Scott,kb,Ridley Scott,movies,1853-0,2.5
6381,Publisher of novel To the Lighthouse?,Q478016,To the Lighthouse,,,,,,,1,Q1623362,Hogarth Press,kb,Hogarth Press,books,2151-0,2.5
5180,Who wrote the Outlander novel series?,Q18153036,Outlander series,,,,,,,1,Q272492,Diana Gabaldon,kb,Diana Gabaldon,books,1750-3,2.5
5663,Who directs the movie Black Widow?,Q23894626,Black Widow,,,,,,,1,Q441510,Cate Shortland,infobox,Cate Shortland,movies,1912-0,2.5
5848,What was Britney Spears' debut album?,Q11975,Britney Spears,,,,,,,1,Q190911,\u2026Baby One More Time,text,Baby One More Time,music,1974-0,2.5
5242,Author of book The Color Purple?,Q223299,The Color Purple,,,,,,,1,Q215868,Alice Walker,kb,Alice Walker,books,1771-0,2.5
6598,What instrument does Elton John play?,Q2808,Elton John,,,,,,,1,Q5994,piano,text,piano,music,2224-0,2.5
5571,Which country does Martinique belong to?,Q17054,Martinique,,,,,,,1,Q142,France,text,France,books,1880-4,2.5
6479,Where did Yo-Yo Ma attend college?,Q234891,Yo-Yo Ma,,,,,,,1,Q49123,Harvard College,text,Harvard College,music,2184-1,2.5
5561,From which country is Paris Saint-Germain?,Q483020,Paris Saint-Germain F.C.,,,,,,,1,Q142,France,kb,France,soccer,1878-0,2.5
5077,What is the award received by,Q207375,ER,,,,,,,1,Q20890445,Zilveren Televizier-Tulp,kb,Zilveren Televizier-Tulp,tvseries,1716-2,2.5
5141,Who does Álvaro Morata play for?,Q48770,\u00C1lvaro Morata,,,,,,,1,Q1422,Juventus F.C.,text,club Juventus,soccer,1738-0,2.5
5003,What year was Peter Jackson born?,Q4465,Peter Jackson,,,,,,,1,1961-01-01T00:00:00Z,1961,kb,1961,movies,1692-1,2.5
6125,Who directed the Tv series Decoupled?,Q110323803,Decoupled,,,,,,,1,Q35488479,Hardik Mehta,kb,Hardik Mehta,tvseries,2066-1,2.5
5900,When was Miguel de Cervantes born?,Q5682,Miguel de Cervantes,,,,,,,1,1547-09-29T00:00:00Z,29 September 1547,text,29 September 1547,books,1990-4,2.5
5224,Which country did ABBA originate in?,Q18233,ABBA,,,,,,,1,Q34,Sweden,infobox,Sweden,music,1765-0,2.5
5911,who was the guitarist of Eagles?,Q189635,Eagles,,,,,,,1,Q944128,Timothy B. Schmit,text,Timothy B. Schmit,music,1994-3,2.5
6604,Who created the show The Simpsons?,Q886,The Simpsons,,,,,,,1,Q43994,Matt Groening,text,Matt Groening,tvseries,2226-0,2.5
5931,Second novel of the Outlander series?,Q18153036,Outlander series,,,,,,,1,Q2587072,Dragonfly in Amber,kb,Dragonfly in Amber,books,2001-0,2.5
5668,Director of the flim Black Widow?,Q23894626,Black Widow,,,,,,,1,Q441510,Cate Shortland,infobox,Cate Shortland,movies,1913-0,2.5
6113,Who acted as Tushar in Darling?,Q108765481,Darling,,,,,,,1,Q15637693,Prathamesh Parab,kb,Prathamesh Parab,movies,2062-1,2.5
5378,Which French Filmmaker influenced Rowan Atkinson?,Q23760,Rowan Atkinson,,,,,,,1,Q51549,Jacques Tati,kb,Jacques Tati,tvseries,1816-3,2.5
5354,What is Sergio Busquets sport number?,Q49704,Sergio Busquets,,,,,,,1,5,5,infobox,5,soccer,1808-3,2.5
6231,name of the first Twilight book?,Q189378,Twilight,,,,,,,1,Q44523,Twilight,kb,Twilight,books,2101-0,2.5
6144,Who directed the movie Batman Forever?,Q221345,Batman Forever,,,,,,,1,Q295207,Joel Schumacher,kb,Joel Schumacher,movies,2072-2,2.5
5765,how many seasons of dark series?,Q28443710,Dark,,,,,,,1,3,3,table,3,tvseries,1946-1,2.5
5425,What is Dustin Hoffman's son's name?,Q42930,Dustin Hoffman,,,,,,,1,Q720777,Jake Hoffman,kb,Jake Hoffman,movies,1832-2,2.5
6291,Number of pages in book Emma?,Q223880,Emma,,,,,,,1,1036,1036,kb,1036,books,2121-0,2.5
5221,In what year did ABBA form?,Q18233,ABBA,,,,,,,1,1972-01-01T00:00:00Z,1972,kb,1972,music,1764-2,2.5
6140,What year was The Unconsoled published?,Q7771331,The Unconsoled,,,,,,,1,1995-01-01T00:00:00Z,1995,infobox,1995,books,2070-4,2.5
5851,What is Britney Spears' father's name?,Q11975,Britney Spears,,,,,,,1,Q96816262,El hpt de James Parnell Spears,kb,El hpt de James Parnell Spears,music,1974-3,2.5
5994,What year did Gene Wilder die?,Q191966,Gene Wilder,,,,,,,1,2016-01-01T00:00:00Z,2016,kb,2016,movies,2022-2,2.5
5239,"When published the book""The Color Purple""?",Q223299,The Color Purple,,,,,,,1,1982-01-01T00:00:00Z,1982,infobox,1982,books,1770-2,2.5
6336,What is Charlie Sheen's father's name?,Q103939,Charlie Sheen,,,,,,,1,Q184572,Martin Sheen,infobox,Martin Sheen,tvseries,2136-2,2.5
6558,What country is William Golding from?,Q44183,William Golding,,,,,,,1,Q145,United Kingdom,kb,United Kingdom,books,2210-2,2.5
5207,Who wrote the book The Idiot?,Q210784,The Idiot,,,,,,,1,Q991,Fyodor Dostoyevsky,kb,Fyodor Dostoyevsky,books,1760-0,2.5
6286,Page count of the book Emma?,Q223880,Emma,,,,,,,1,1036,1036,kb,1036,books,2120-0,2.5
5776,Who wrote the series Jack Reacher?,Q25210939,Jack Reacher,,,,,,,1,Q333719,Lee Child,kb,Lee Child,books,1950-0,2.5
5122,Author of Catcher in the Rye?,Q183883,The Catcher in the Rye,,,,,,,1,Q79904,J. D. Salinger,text,J. D. Salinger,books,1731-0,2.5
5610,What genre does Black Sabbath play?,Q47670,Black Sabbath,,,,,,,1,Q38848,Heavy metal music,infobox,heavy metal,music,1894-1,2.5
6241,Who was the bassist for Nirvana?,Q11649,Nirvana,,,,,,,1,Q428798,Krist Novoselic,text,Krist Novoselic,music,2104-3,2.5
6361,Where did singer Laura Pausini born?,Q170697,Laura Pausini,,,,,,,1,Q52981,Faenza,infobox,Faenza,music,2144-3,2.5
5596,Who captains Croatia's national football team?,Q134479,Croatia national association football team,,,,,,,1,Q483837,Luka Modri\u0107,infobox,Luka Modrić,soccer,1889-0,2.5
5534,Where did Zinedine Zidane born on?,Q1835,Zinedine Zidane,,,,,,,1,Q23482,Marseille,infobox,Marseille,soccer,1868-3,2.5
7674,The character Deadpool first appeared at?,Q1631090,Deadpool,,,,,,,1,Q1047918,New Mutants,infobox,The New Mutants,movies,2582-3,2.5
9138,What year did Carrie come out?,Q623394,Carrie,,,,,,,1,1974-01-01T00:00:00Z,1974,infobox,1974,books,2950-2,2.5
7422,Date of birth of Mathew Ryan?,Q1587689,Mathew Ryan,,,,,,,1,1992-04-08T00:00:00Z,8 April 1992,kb,8 April 1992,soccer,2498-3,2.5
9378,In what year did Sepultura begin?,Q239074,Sepultura,,,,,,,1,1984-01-01T00:00:00Z,1984,infobox,1984,music,2994-1,2.5
9177,What was Alan Alda TV debut?,Q310394,Alan Alda,,,,,,,1,Q7756888,The Phil Silvers Show,table,The Phil Silvers Show,tvseries,2956-8,2.5
8793,What was Cherami Leigh's debut role?,Q138188,Cherami Leigh,,,,,,,1,Q1193200,Shiki,table,Shiki,tvseries,2886-7,2.5
8884,Who directs the movie Pulp Fiction?,Q104123,Pulp Fiction,,,,,,,1,Q3772,Quentin Tarantino,infobox,Quentin Tarantino,movies,2903-0,2.5
8934,how long is the movie troy?,Q186587,Troy,,,,,,,1,Yes,Yes,text,Yes,movies,2912-6,2.5
7215,Who wrote The Chronicles of Narnia?,Q483412,The Chronicles of Narnia,,,,,,,1,Q9204,C. S. Lewis,kb,C. S. Lewis,books,2430-0,2.5
7259,From who is the song Umbrella?,Q155447,Umbrella,,,,,,,1,Q36844,Rihanna,kb,Rihanna,music,2444-2,2.5
7561,Date of birth of Justin Bieber?,Q34086,Justin Bieber,,,,,,,1,1994-03-01T00:00:00Z,1 March 1994,kb,1 March 1994,music,2545-0,2.5
8014,Who directs the tv series Barbarians?,Q99591764,Barbarians,,,,,,,1,Q27690237,Barbara Eder,table,Barbara Eder,tvseries,2696-1,2.5
7162,Who directed the movie Real Steel?,Q261759,Real Steel,,,,,,,1,Q323076,Shawn Levy,infobox,Shawn Levy,movies,2412-1,2.5
7479,Which country did Francesco Totti represent?,Q20110,Francesco Totti,,,,,,,1,Q38,Italy,table,Italy,soccer,2518-0,2.5
8408,Who distributed the tv series Sherlock?,Q192837,Sherlock,,,,,,,1,Q907311,Netflix,kb,Netflix,tvseries,2816-6,2.5
7189,What was Edward Cullen's birth year?,Q191527,Edward Cullen,,,,,,,1,1901-01-01T00:00:00Z,1901,kb,1901,books,2420-4,2.5
8074,Who wrote the TV series Decoupled?,Q110323803,Decoupled,,,,,,,1,Q6752277,Manu Joseph,infobox,Manu Joseph,tvseries,2716-1,2.5
8649,What book did he regularly publish?,Q34969,Benjamin Franklin,,,,,,,1,Q3142253,Poor Richard's Almanack,text,Poor Richard's Almanack,books,2860-6,2.5
8290,Who created the movie Spy Kids?,Q2454758,Spy Kids,,,,,,,1,Q47284,Robert Rodriguez,kb,Robert Rodriguez,movies,2792-0,2.5
8077,Who is spouse of R. Madhavan?,Q729982,R. Madhavan,,,,,,,1,Sarita Birje,Sarita Birje,infobox,Sarita Birje,tvseries,2716-4,2.5
8433,How many children's for Stephen King?,Q39829,Stephen King,,,,,,,1,Q370377,Joe Hill,kb,3,books,2820-9,2.5
9039,What actress played Rose in Titanic?,Q44578,Titanic,,,,,,,1,Q202765,Kate Winslet,table,Kate Winslet,movies,2932-3,2.5
7241,When was Manchester United F.C. founded?,Q18656,Manchester United F.C.,,,,,,,1,1878-01-01T00:00:00Z,1878,kb,1878,soccer,2438-2,2.5
7472,Name the lead singer of Nirvana.,Q11649,Nirvana,,,,,,,1,Q8446,Kurt Cobain,infobox,Kurt Cobain,music,2515-0,2.5
7868,"In Breaking Bad, who played Walter?",Q1079,Breaking Bad,,,,,,,1,Q23547,Bryan Cranston,kb,Bryan Cranston,tvseries,2647-0,2.5
6820,Which country played by Paolo Maldini?,Q483027,Paolo Maldini,,,,,,,1,Q38,Italy,kb,Italy,soccer,2298-0,2.5
9225,What year was Matt Groening born?,Q43994,Matt Groening,,,,,,,1,1954-01-01T00:00:00Z,1954,kb,1954,tvseries,2966-2,2.5
8962,Is Paolo Maldini a professional athlete?,Q483027,Paolo Maldini,,,,,,,1,Q47735,2002 FIFA World Cup,infobox,"2002 FIFA World Cup, 1994 FIFA World Cup",soccer,2918-1,2.5
7371,Who is the performer in Avatar?,Q24871,Avatar,,,,,,,1,Q106221,James Horner,kb,James Horner,movies,2482-0,2.5
7072,Where did Shawn Levy was born?,Q323076,Shawn Levy,,,,,,,1,Q340,Montreal,kb,Montreal,movies,2382-1,2.5
8413,Which country did Robert Lewandowski played?,Q151269,Robert Lewandowski,,,,,,,1,Q36,Poland,kb,Poland,soccer,2818-0,2.5
8920,"Emma, where is the storey set?",Q223880,Emma,,,,,,,1,Q21,England,infobox,England,books,2910-3,2.5
7866,Who is actor Aaron Paul's wife?,Q302491,Aaron Paul,,,,,,,1,Q40459846,Lauren Parsekian,infobox,Lauren Parsekian,tvseries,2646-3,2.5
8784,What year was Angelica Rylin born?,Q19668066,Angelica Rylin,,,,,,,1,1981-01-01T00:00:00Z,1981,infobox,1981,music,2884-9,2.5
7073,In which province Montreal is located?,Q340,Montreal,,,,,,,1,Q176,Quebec,infobox,Quebec,movies,2382-2,2.5
7370,Author of book The great gatsby?,F. Scott Fitzgerald,F. Scott Fitzgerald,,,,,,,1,Q93354,F. Scott Fitzgerald,kb,F. Scott Fitzgerald,books,2481-0,2.5
6650,When did John Updike pass away?,Q105756,John Updike,,,,,,,1,2009-01-27T00:00:00Z,27 January 2009,kb,27 January 2009,books,2240-4,2.5
8577,Original air date for The X-Files?,Q2744,The X-Files,,,,,,,1,1993-09-10T00:00:00Z,"September 10, 1993",text,"September 10, 1993",tvseries,2847-0,2.5
8333,What type of location is Arrakis?,Q940030,Arrakis,,,,,,,1,Q1037127,desert planet,kb,Desert planet,movies,2802-8,2.5
8063,How Rites Shah started his career?,Q41586211,Ritesh Shah,,,,,,,1,Q214917,playwright,text,playwright,movies,2712-2,2.5
9274,Who was the spouse of Adele?,Q23215,Adele,,,,,,,1,Q30348038,Simon Konecki,infobox,Simon Konecki,music,2974-7,2.5
8631,Original broadcaster of The 100 series?,Q13098946,The 100,,,,,,,1,Q212252,The CW,kb,The CW,tvseries,2857-0,2.5
8268,Where did the band Eagles form?,Q189635,Eagles,,,,,,,1,Q65,Los Angeles,kb,Los Angeles,music,2784-2,2.5
6933,Which genre did Teodor Currentzis played?,Q536185,Theodoros Currentzis,,,,,,,1,Q9730,western classical music,infobox,classical music,music,2335-0,2.5
7338,What was Leo Tolstoy's native language?,Q7243,Leo Tolstoy,,,,,,,1,Q7737,Russian,kb,Russian,books,2470-3,2.5
9357,Where is the Benenden School located?,Q4887508,Benenden School,,,,,,,1,Q21694674,Kent,infobox,Kent,books,2990-2,2.5
8629,Which place did Eliza Taylor born?,Q270579,Eliza Taylor,,,,,,,1,Q3141,Melbourne,kb,Melbourne,tvseries,2856-8,2.5
7228,When was the album Thriller released?,Q44320,Thriller,,,,,,,1,1982-11-30T00:00:00Z,30 November 1982,kb,30 November 1982,music,2434-1,2.5
7851,Who directed the movie Licorice Pizza?,Q102036245,Licorice Pizza,,,,,,,1,Q25132,Paul Thomas Anderson,kb,Paul Thomas Anderson,movies,2642-0,2.5
9145,What year was The Minpins published?,Q3430921,The Minpins,,,,,,,1,1991-01-01T00:00:00Z,1991,kb,1991,books,2950-9,2.5
8773,What year was Emmy Rossum born?,Q35912,Emmy Rossum,,,,,,,1,1986-01-01T00:00:00Z,1986,kb,1986,movies,2882-9,2.5
7188,What is Bella Swan's husband's name?,Q191527,Edward Cullen,,,,,,,1,Q191527,Edward Cullen,kb,Edward Cullen,books,2420-3,2.5
7130,Author of first published Dune book?,Q18010882,Dune series,,,,,,,1,Q190192,Dune,kb,Frank Herbert,books,2401-0,2.5
7217,when was The Last Battle released?,Q289130,The Last Battle,,,,,,,1,1956-09-04T00:00:00Z,4 September 1956,kb,4 September 1956,books,2430-2,2.5
7373,Who is the Director of Avatar?,Q24871,Avatar,,,,,,,1,Q42574,James Cameron,kb,James Cameron,movies,2482-2,2.5
6733,who is the owned by team,Q47518754,Nashville SC,,,,,,,1,Q6253887,John R. Ingram,kb,John R. Ingram,soccer,2268-3,2.5
8767,Who played the lead in Youngblood?,Q661833,Youngblood,,,,,,,1,Q296505,Rob Lowe,text,Rob Lowe,movies,2882-3,2.5
7754,2018 winner of FIFA World Cup?,Q47774,France national association football team,,,,,,,1,Q170645,2018 FIFA World Cup,kb,France national association football team,soccer,2609-0,2.5
7954,From which institution Bruno Heller graduated?,Q965484,Bruno Heller,,,,,,,1,Q1161297,University of Sussex,kb,University of Sussex,tvseries,2676-1,2.5
7132,When was Ana de Armas born?,Q698173,Ana de Armas,,,,,,,1,1988-04-30T00:00:00Z,30 April 1988,kb,30 April 1988,movies,2402-1,2.5
7076,Who directed the movie Free Guy?,Q38685497,Free Guy,,,,,,,1,Q323076,Shawn Levy,kb,Shawn Levy,movies,2383-0,2.5
8648,Who was Franklin Street named after?,Q5491873,Franklin Street,,,,,,,1,Q34969,Benjamin Franklin,text,Benjamin Franklin,books,2860-5,2.5
7604,In what place was Neymar born?,Q142794,Neymar,,,,,,,1,Q194332,Mogi das Cruzes,infobox,Mogi das Cruzes,soccer,2559-0,2.5
7802,Formation year of the band Aerosmith?,Q126826,Aerosmith,,,,,,,1,1970-01-01T00:00:00Z,1970,text,1970,music,2625-0,2.5
7544,Mohamed Salah born on which date?,Q1354960,Mohamed Salah,,,,,,,1,1992-06-15T00:00:00Z,15 June 1992,kb,15 June 1992,soccer,2539-0,2.5
7808,TV series Special OPS created by?,Q86751099,Special OPS,,,,,,,1,Q6986928,Neeraj Pandey,kb,Neeraj Pandey,tvseries,2627-0,2.5
8880,Who produces the movie Pulp Fiction?,Q104123,Pulp Fiction,,,,,,,1,Q514913,Lawrence Bender,text,Lawrence Bender,movies,2902-6,2.5
7553,Which novel the story is based?,Q172241,The Shawshank Redemption,,,,,,,1,Q968314,Rita Hayworth and Shawshank Redemption,kb,Rita Hayworth and Shawshank Redemption,movies,2542-3,2.5
8308,What is David Beckham birth name?,Q10520,David Beckham,,,,,,,1,David Robert Joseph Beckham,David Robert Joseph Beckham,kb,David Robert Joseph Beckham,soccer,2798-0,2.5
7209,Which country does Zinedine Zidane represent?,Q142,France,,,,,,,1,Q142,France,kb,France,soccer,2428-0,2.5
8324,Release date of The Hunger Games?,Q11678,The Hunger Games,,,,,,,1,2008-09-14T00:00:00Z,14 September 2008,kb,14 September 2008,books,2801-0,2.5
7853,What year was Boogie Nights released?,Q291170,Boogie Nights,,,,,,,1,1997-01-01T00:00:00Z,1997,kb,1997,movies,2642-2,2.5
8173,Who directed the movie The Notebook?,Q223374,The Notebook,,,,,,,1,Q431191,Nick Cassavetes,infobox,Nick Cassavetes,movies,2752-3,2.5
6988,What city did Metallica form in?,Q15920,Metallica,,,,,,,1,Q65,Los Angeles,kb,Los Angeles,music,2354-1,2.5
9203,What year was Jim Carrey born?,Q40504,Jim Carrey,,,,,,,1,1962-01-01T00:00:00Z,1962,kb,1962,movies,2962-2,2.5
7191,"Who directed the film, The wolverine?",Q433893,James Mangold,,,,,,,1,Q433893,James Mangold,infobox,James Mangold,movies,2422-0,2.5
8357,When did The Expanse first air?,Q18389644,The Expanse,,,,,,,1,2015-12-14T00:00:00Z,14 December 2015,kb,14 December 2015,tvseries,2807-0,2.5
8790,Was Khoi Dao in Kuroko's Basketball?,Q6576268,list of Kuroko's Basketball episodes,,,,,,,1,Yes,Yes,text,Yes,tvseries,2886-4,2.5
8273,What university did Mike Judge attend?,Q434585,Mike Judge,,,,,,,1,Q622664,"University of California, San Diego",text,UCSD,tvseries,2786-1,2.5
7348,Who composed the song Billie Jean?,Q193319,Billie Jean,,,,,,,1,Q2831,Michael Jackson,kb,Michael Jackson,music,2474-1,2.5
7538,TV series Permanent Roommates created by?,Q24521502,Permanent Roommates,,,,,,,1,Q19666417,Arunabh Kumar,kb,Arunabh Kumar,tvseries,2537-0,2.5
6940,Which country did Andrey Arshavin played?,Q47230,Andrei Arshavin,,,,,,,1,Q159,Russia,text,Russia,soccer,2338-0,2.5
7160,author of The Hunger Games trilogy?,Q11679,The Hunger Games,,,,,,,1,Q228624,Suzanne Collins,kb,Suzanne Collins,books,2411-0,2.5
8295,Creator of the movie Spy Kids?,Q2454758,Spy Kids,,,,,,,1,Q47284,Robert Rodriguez,kb,Robert Rodriguez,movies,2793-0,2.5
7460,Who wrote the book Black Beauty?,Q880092,Black Beauty,,,,,,,1,Q258741,Anna Sewell,kb,Anna Sewell,books,2511-0,2.5
8488,Who was the founder of Hanoi?,Q1858,Hanoi,,,,,,,1,Q1274690,An D\u01B0\u01A1ng V\u01B0\u01A1ng,infobox,An Dương Vương,books,2830-9,2.5
9209,How long is The Truman Show?,Q214801,The Truman Show,,,,,,,1,99 minute,99 minute,kb,99 minute,movies,2962-8,2.5
8496,Where does the river start from?,Q6434,Fulda,,,,,,,1,Q247726,Wasserkuppe,text,Wasserkuppe Mountain,movies,2832-6,2.5
7329,Which European team did Neymar represent?,Q142794,Neymar,,,,,,,1,Q7156,FC Barcelona,kb,FC Barcelona,soccer,2468-0,2.5
7416,When did Mars tv series released?,Q27888038,Mars,,,,,,,1,2016-11-14T00:00:00Z,14 November 2016,kb,14 November 2016,tvseries,2496-3,2.5
8103,creator of the TV series Threshold?,Q468333,Threshold,,,,,,,1,Q64029560,Bragi F. Schut,text,Bragi F. Schut,tvseries,2726-0,2.5
7404,What is the budget of Avatar?,Q24871,Avatar,,,,,,,1,$237 million,$237 million,text,$237 million,movies,2492-3,2.5
8313,What is David Beckham full name?,Q10520,David Beckham,,,,,,,1,David Robert Joseph Beckham,David Robert Joseph Beckham,kb,David Robert Joseph Beckham,soccer,2799-0,2.5
9205,Where does Peter Weir hold citizenship?,Q55424,Peter Weir,,,,,,,1,Q408,Australia,kb,Australia,movies,2962-4,2.5
8049,"Who invented the term ""soccer-specific stadium""?",Q1154710,association football venue,,,,,,,1,Q187912,Lamar Hunt,text,Lamar Hunt,soccer,2708-0,2.5
9089,Who was Dr. Seuss's first spouse?,Q298685,Dr. Seuss,,,,,,,1,Q5702956,Helen Palmer Geisel,infobox,Helen Palmer,books,2940-8,2.5
